fecha_registro,origen_registro,orden_buscada,orden_suministro,tipo_entrega,entidad,almacen_clues_destino,clues_destino,unidad_destino,proveedor,orden,clave_cnis,descripcion,piezas_emitidas,piezas_recibidas_ol,piezas_entregadas_clues,tipo_red,grupo_terapeutico,estatus_operativo,estatus_base,origen_compendio,operador_logistico,estatus_recepcion_ol,estatus_entrega_estado,estatus_incidencia_completa,tipo_incidencia,atribuible_a,estatus_incidencia,responsable,observaciones,pdf_cedula_rechazo,pdf_correo_seguimiento
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28077247-SAEAC,IMB-28-02-2026-28077247-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28077247-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28077258-SAEAC,IMB-28-02-2026-28077258-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28077258-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28077270-SAEAC,IMB-28-02-2026-28077270-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28077270-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28077287-SAEAC,IMB-28-02-2026-28077287-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28077287-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28077297-SAEAC,IMB-28-02-2026-28077297-SAEAC,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28077297-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28080672-U013,IMB-28-02-2026-28080672-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28080672-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-19,CARGA EXCEL,IMB-28-02-2026-28080698-U013,IMB-28-02-2026-28080698-U013,,TAMAULIPAS,TSSSA017786-ALMACÉN CENTRAL ESTATAL  DE INSUMOS,,,,IMB-28-02-2026-28080698-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-20,CARGA EXCEL,IMB-15-02-2026-15103398-U013,IMB-15-02-2026-15103398-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103398-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,EL PROVEEDOR SE RETIRO ANTES DE DARLE ACCESO Y SOLICITARÁ CITA PARA OTRO DÍA,,
2026-05-20,CARGA EXCEL,IMB-15-02-2026-15103528-U013,IMB-15-02-2026-15103528-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103528-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,EL PROVEEDOR SE RETIRO ANTES DE DARLE ACCESO Y SOLICITARÁ CITA PARA OTRO DÍA,,
2026-05-20,CARGA EXCEL,IMB-15-02-2026-15109979-U013,IMB-15-02-2026-15109979-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15109979-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,EL PROVEEDOR SE RETIRO ANTES DE DARLE ACCESO Y SOLICITARÁ CITA PARA OTRO DÍA,,
2026-05-20,CARGA EXCEL,SIA-12-02-2026-12121395-U013,SIA-12-02-2026-12121395-U013,,GUERRERO,GRSSA010522-ALMACEN CENTRAL II (ALMACEN BOLICHE),,,,SIA-12-02-2026-12121395-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,EL ESTADO CONFIRMO EN SIAN Y SALIO LA OS SIN MARCA DE AGUA,,
2026-05-20,CARGA EXCEL,IMB-04-02-2026-04089921-U013,IMB-04-02-2026-04089921-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04089921-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR NO LLEGO A TIEMPO ,,
2026-05-20,CARGA EXCEL,IMB-30-01-2026-30116641-U013,IMB-30-01-2026-30116641-U013,,VERACRUZ,VZSSA017286-ALMACÉN ESTATAL D,,,,IMB-30-01-2026-30116641-U013,,,,,,,,RECHAZADO,,,,,,,,OPERADOR LOGÍSTICO,,,NO TIENEN EL REGISTRO SANITARIO IMPRESO,,
2026-05-20,CARGA EXCEL,IMB-04-02-2026-04101904-U013,IMB-04-02-2026-04101904-U013,,CAMPECHE,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04101904-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-20,CARGA EXCEL,IMB-04-02-2026-04101905-U013,IMB-04-02-2026-04101905-U013,,CAMPECHE,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04101905-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-20,CARGA EXCEL,IMB-04-02-2026-04101903-U013,IMB-04-02-2026-04101903-U013,,CAMPECHE,CCIMB001526-HOSPITAL GENERAL DE ESPECIALIDADES DR. JAVIER BUENFIL OSORIO,,,,IMB-04-02-2026-04101903-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-20,CARGA EXCEL,IMB-32-02-2026-32116737-SAEAC,IMB-32-02-2026-32116737-SAEAC,,ZACATECAS,ZSIMB002481-HOSPITAL GENERAL ZACATECAS LUZ GONZÁLEZ COSIO,,,,IMB-32-02-2026-32116737-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO,,
2026-05-20,CARGA EXCEL,IMB-26-02-2026-26115987-SAEAC,IMB-26-02-2026-26115987-SAEAC,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26115987-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-21,CARGA EXCEL,IMB-17-01-2026-17083979-U013,IMB-17-01-2026-17083979-U013,,MORELOS,MSIMB002486-C&M DISTRIBUIDORA DE MEDICAMENTOS Y MATERIAL DE CURACION S.A DE C.V,,,,IMB-17-01-2026-17083979-U013,,,,,,,,RESUELTO,,,,,,,,OPERADOR LOGÍSTICO,,,SE HIZO CARTA DE VICIOS OCULTOS DEBIDO A UNA PIEZA DAÑADA,,
2026-05-21,CARGA EXCEL,IMB-12-02-2026-12078310-U013,IMB-12-02-2026-12078310-U013,,GUERRERO,GRSSA011626-ALMACÉN CENTRAL SERVICIOS ESTATALES DE SALUD DE GUERRERO,,,,IMB-12-02-2026-12078310-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,ORDENES CANCELADAS,,
2026-05-21,CARGA EXCEL,IMB-29-02-2026-29095553-U013,IMB-29-02-2026-29095553-U013,,TLAXCALA,TLSSA017605-ALMACÉN GENERAL DEL O.P.D. SALUD DE TLAXCALA,,,,IMB-29-02-2026-29095553-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,FALTA DE CITA ,,
2026-05-21,CARGA EXCEL,IMB-29-02-2026-29086270-U013,IMB-29-02-2026-29086270-U013,,TLAXCALA,TLSSA017605-ALMACÉN GENERAL DEL O.P.D. SALUD DE TLAXCALA,,,,IMB-29-02-2026-29086270-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,FALTA DE CITA ,,
2026-05-21,CARGA EXCEL,HEP-07-02-2026-07098858-SADMI,HEP-07-02-2026-07098858-SADMI,,CHIAPAS,CSIMB003511-HOSPITAL DE ESPECIALIDADES PEDIÁTRICAS,,,,HEP-07-02-2026-07098858-SADMI,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,INSUMO INCOMPLETO,,
2026-05-22,CARGA EXCEL,RAG-13-31-2026-CRM-309-ONCO,RAG-13-31-2026-CRM-309-ONCO,,YUCATAN,YNIMB000012-HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,,,,RAG-13-31-2026-CRM-309-ONCO,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REDISTRIBUCIÓN DE ONCOLOGICOS,,
2026-05-22,CARGA EXCEL,IMB-16-02-2026-16126963-U013,IMB-16-02-2026-16126963-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMB-16-02-2026-16126963-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,FALTA DE CITA ,,
2026-05-22,CARGA EXCEL,IMB-15-02-2026-15103251-U013,IMB-15-02-2026-15103251-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15103251-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-22,CARGA EXCEL,IMB-30-02-2026-30116647-U013,IMB-30-02-2026-30116647-U013,,VERACRUZ,VZSSA017163-ALMACEN ESTATAL A VERACRUZ,,,,IMB-30-02-2026-30116647-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-22,CARGA EXCEL,IMB-30-02-2026-30116667-U013,IMB-30-02-2026-30116667-U013,,VERACRUZ,VZSSA017163-ALMACEN ESTATAL A VERACRUZ,,,,IMB-30-02-2026-30116667-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-22,CARGA EXCEL,IMB-26-02-2026-26115987-SAEAC,IMB-26-02-2026-26115987-SAEAC,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26115987-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-22,CARGA EXCEL,IMB-26-02-2026-26119902-SAEAC,IMB-26-02-2026-26119902-SAEAC,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26119902-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-22,CARGA EXCEL,IMB-26-02-2026-26119894-SAEAC,IMB-26-02-2026-26119894-SAEAC,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26119894-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-22,CARGA EXCEL,IMB-26-02-2026-26119885-SAEAC,IMB-26-02-2026-26119885-SAEAC,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26119885-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,NULO MOVIMIENTO,,
2026-05-22,CARGA EXCEL,IMB-26-02-2026-26119899-SAEAC,IMB-26-02-2026-26119899-SAEAC,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26119899-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-22,CARGA EXCEL,IMB-26-02-2026-26119901-SADMI,IMB-26-02-2026-26119901-SADMI,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26119901-SADMI,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-22,CARGA EXCEL,IMB-26-02-2026-26119900-SAEAC,IMB-26-02-2026-26119900-SAEAC,,SONORA,SRIMB000914-HOSPITAL INFANTIL DEL ESTADO DE SONORA,,,,IMB-26-02-2026-26119900-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,SOBREABASTO Y FALTA DE ESPACIO,,
2026-05-22,CARGA EXCEL,IMB-15-02-2026-15070051-U013,IMB-15-02-2026-15070051-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15070051-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-22,CARGA EXCEL,IMB-15-02-2026-15114525-U013,IMB-15-02-2026-15114525-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMB-15-02-2026-15114525-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,EL PROVEEDOR SE RETIRO,,
2026-05-22,CARGA EXCEL,IMB-21-02-2026-21085689-U013,IMB-21-02-2026-21085689-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21085689-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SE RETIRO,,
2026-05-22,CARGA EXCEL,IMBO-30-02-2026-30120637-SAEAC,IMBO-30-02-2026-30120637-SAEAC,,VERACRUZ,VZIMB002325-CENTRO ESTATAL DE CANCEROLOGÍA DR. MIGUEL DORANTES MESA,,,,IMBO-30-02-2026-30120637-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,RECHAZO POR EXCEDENTE ,,
2026-05-22,CARGA EXCEL,IMBO-30-02-2026-30120654-SAEAC,IMBO-30-02-2026-30120654-SAEAC,,VERACRUZ,VZIMB002325-CENTRO ESTATAL DE CANCEROLOGÍA DR. MIGUEL DORANTES MESA,,,,IMBO-30-02-2026-30120654-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,RECHAZO POR EXCEDENTE ,,
2026-05-19,CARGA EXCEL,HEC-23-02-2026-23097360-E001,HEC-23-02-2026-23097360-E001,,QUINTANA ROO,QRIMB000351-HOSPITAL GENERAL DE CHETUMAL,,,,HEC-23-02-2026-23097360-E001,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,LOTE FISICO NO CORRESPONDE AL DE LA REMISIÓN,,
2026-05-25,CARGA EXCEL,CEN-20-01-2026-20127306-U013,CEN-20-01-2026-20127306-U013,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,CEN-20-01-2026-20127306-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,INSUMO URGENTE,,
2026-05-25,CARGA EXCEL,HNO-20-02-2026-20117541-E001,HNO-20-02-2026-20117541-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117541-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,HNO-20-02-2026-20117572-E001,HNO-20-02-2026-20117572-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117572-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,HNO-20-02-2026-20117593-E001,HNO-20-02-2026-20117593-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117593-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,HNO-20-02-2026-20117621-E001,HNO-20-02-2026-20117621-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117621-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-20-02-2026-20115255-U013,IMB-20-02-2026-20115255-U013,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,IMB-20-02-2026-20115255-U013,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,HNO-20-02-2026-20117548-E001,HNO-20-02-2026-20117548-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117548-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,HNO-20-02-2026-20117519-E001,HNO-20-02-2026-20117519-E001,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,HNO-20-02-2026-20117519-E001,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-02-02-2026-02108997-U013,IMB-02-02-2026-02108997-U013,,BAJA CALIFORNIA,BCSSA001724-ALMACEN TIJUANA,,,,IMB-02-02-2026-02108997-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-04-02-2026-04121832-U013,IMB-04-02-2026-04121832-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04121832-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-04-02-2026-04113592-U013,IMB-04-02-2026-04113592-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04113592-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,MB-04-02-2026-04121544-U013,MB-04-02-2026-04121544-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,MB-04-02-2026-04121544-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-04-02-2026-04121543-U013,IMB-04-02-2026-04121543-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04121543-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-04-02-2026-04121530-U013,IMB-04-02-2026-04121530-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04121530-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-04-02-2026-04089882-U013,IMB-04-02-2026-04089882-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMB-04-02-2026-04089882-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
2026-05-25,CARGA EXCEL,IMB-02-02-2026-02121586-SAEAC,IMB-02-02-2026-02121586-SAEAC,,BAJA CALIFORNIA,BCIMB000010-HOSPITAL GENERAL DE ENSENADA,,,,IMB-02-02-2026-02121586-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,RECHAZO POR EXCEDENTE ,,
2026-05-25,CARGA EXCEL,IMB-02-02-2026-02101690-U013,IMB-02-02-2026-02101690-U013,,BAJA CALIFORNIA,BCIMB000010-HOSPITAL GENERAL DE ENSENADA,,,,IMB-02-02-2026-02101690-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,RECHAZO POR EXCEDENTE ,,
2026-05-25,CARGA EXCEL,IMB-02-02-2026-02121592-SAEAC,IMB-02-02-2026-02121592-SAEAC,,BAJA CALIFORNIA,BCSSA000440-HOSPITAL GENERAL DE MEXICALI,,,,IMB-02-02-2026-02121592-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,RECHAZO POR EXCEDENTE ,,
2026-05-25,CARGA EXCEL,IMB-02-02-2026-02126689-SADMI,IMB-02-02-2026-02126689-SADMI,,BAJA CALIFORNIA,BCSSA000440-HOSPITAL GENERAL DE MEXICALI,,,,IMB-02-02-2026-02126689-SADMI,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,RECHAZO POR EXCEDENTE ,,
2026-05-25,CARGA EXCEL,IMB-07-02-2026-07122122-U013,IMB-07-02-2026-07122122-U013,,CHIAPAS,CSSSA017324-ALMACÉN GENERAL TUXTLA GUTIÉRREZ,,,,IMB-07-02-2026-07122122-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,EL PROVEEDOR SE RETIRO,,
2026-05-25,CARGA EXCEL,IMB-25-02-2026-25123988-SAEAC.pdf,IMB-25-02-2026-25123988-SAEAC.pdf,,SINALOA,SLIMB002493-HOSPITAL DE LA MUJER,,,,IMB-25-02-2026-25123988-SAEAC.pdf,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,RECHAZO POR EXCEDENTE ,,
2026-05-26,CARGA EXCEL,IMB-21-02-2026-21123318-SAEAC,IMB-21-02-2026-21123318-SAEAC,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21123318-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE PUDO RECIBIR DEBIDO A QUE NO SE CUENTA CON LOS TERMOKING NECESARIOS FUERA DE LA PROGRAMACIÓN ,,
2026-05-26,CARGA EXCEL,IMB-21-02-2026-21123325-SADMI,IMB-21-02-2026-21123325-SADMI,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21123325-SADMI,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE PUDO RECIBIR DEBIDO A QUE NO SE CUENTA CON LOS TERMOKING NECESARIOS FUERA DE LA PROGRAMACIÓN ,,
2026-05-26,CARGA EXCEL,IMB-21-02-2026-21123351-SADMI,IMB-21-02-2026-21123351-SADMI,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21123351-SADMI,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE PUDO RECIBIR DEBIDO A QUE NO SE CUENTA CON LOS TERMOKING NECESARIOS FUERA DE LA PROGRAMACIÓN ,,
2026-05-26,CARGA EXCEL,IMB-21-02-2026-21123642-U013,IMB-21-02-2026-21123642-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21123642-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE PUDO RECIBIR DEBIDO A QUE NO SE CUENTA CON LOS TERMOKING NECESARIOS FUERA DE LA PROGRAMACIÓN ,,
2026-05-26,CARGA EXCEL,IMB-21-02-2026-21123354-SAEAC,IMB-21-02-2026-21123354-SAEAC,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21123354-SAEAC,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE PUDO RECIBIR DEBIDO A QUE NO SE CUENTA CON LOS TERMOKING NECESARIOS FUERA DE LA PROGRAMACIÓN ,,
2026-05-26,CARGA EXCEL,IMB-21-02-2026-21123626-U013,IMB-21-02-2026-21123626-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21123626-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE PUDO RECIBIR DEBIDO A QUE NO SE CUENTA CON LOS TERMOKING NECESARIOS FUERA DE LA PROGRAMACIÓN ,,
2026-05-26,CARGA EXCEL,IMB-21-02-2026-21123643-U013,IMB-21-02-2026-21123643-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMB-21-02-2026-21123643-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,NO SE PUDO RECIBIR DEBIDO A QUE NO SE CUENTA CON LOS TERMOKING NECESARIOS FUERA DE LA PROGRAMACIÓN ,,
2026-05-26,CARGA EXCEL,IMB-02-02-2026-02121627-SAEAC,IMB-02-02-2026-02121627-SAEAC,,BAJA CALIFORNIA,BCIMB001352-HOSPITAL MATERNO INFANTIL DE TIJUANA,,,,IMB-02-02-2026-02121627-SAEAC,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,CUENTAN CON OFICIO DE SOLICITUD DE CANCELACIÓN,,
2026-05-26,CARGA EXCEL,IMB-02-02-2026-02126692-SADMI,IMB-02-02-2026-02126692-SADMI,,BAJA CALIFORNIA,BCIMB001352-HOSPITAL MATERNO INFANTIL DE TIJUANA,,,,IMB-02-02-2026-02126692-SADMI,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,CUENTAN CON OFICIO DE SOLICITUD DE CANCELACIÓN,,
2026-05-26,CARGA EXCEL,IMB-25-02-2026-25126773-SADMI,IMB-25-02-2026-25126773-SADMI,,SINALOA,SLIMB002493-HOSPITAL DE LA MUJER,,,,IMB-25-02-2026-25126773-SADMI,,,,,,,,EN PROCESO,,,,,,,,ESTADO,,,SOBREABASTO,,
2026-05-26,CARGA EXCEL,IMB-25-02-2026-25123986-SAEAC,IMB-25-02-2026-25123986-SAEAC,,SINALOA,SLIMB002493-HOSPITAL DE LA MUJER,,,,IMB-25-02-2026-25123986-SAEAC,,,,,,,,EN PROCESO,,,,,,,,ESTADO,,,SOBREABASTO,,
2026-05-26,CARGA EXCEL,IMB-26-02-2026-26120277-U013,IMB-26-02-2026-26120277-U013,,SONORA,SRIMB002874-ALMACÉN ESTATAL DE LOS SERVICIOS DE SALUD IMSS-BIENESTAR EN SONORA,,,,IMB-26-02-2026-26120277-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,SE RECIBIO EL INSUMO,,
